TYEclipse/dsh-webfetch	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
SnowCrescenter-tech/dsh-milestone	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
TohsakaRIN521/dsh-academic-skill	NO_PACKAGE_JSON	-
Tieboyh/dsh-session-search	NO_DSH_FIELD	dsdeps=5 cordis=1
Thhoho/reSanity	NO_DSH_FIELD	dsdeps=3 cordis=1
Totoro-qaq/Cobsidian	NO_PACKAGE_JSON	-
Tokimorphling/deepseek-harness-rs	NO_PACKAGE_JSON	-
TtTRz/dsh-gatedflow	NO_DSH_FIELD	dsdeps=6 cordis=2
Toukaiteio/dsh-plugin-installer	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
Toukaiteio/dsh-effort-tweak	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
Tyan66666/billion-context-dsh	NO_DSH_FIELD	dsdeps=9 cordis=1
TiankunDai/dsh-vision-LMstudio	NO_DSH_FIELD	dsdeps=0 cordis=0
TtTRz/dsh-wecom	BUNDLE_PATCH	patch=string dsdeps=17 cordis=1
Towzai/dsh-memory	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
TwotwoPiggy/dsh-balance	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
UynajGI/dsh-ssh	NO_DSH_FIELD	dsdeps=6 cordis=1
Very12345/sai-dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
Uddoo/dsh-dashboard	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
Very12345/sai	NO_PACKAGE_JSON	-
Wanbinyu/dsh-billing	NO_PACKAGE_JSON	-
Wine-Red/dsh-prompt-stash	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
Wha1eChai/dsh-supervisor	BUNDLE_PATCH	patch=string dsdeps=8 cordis=3
XYZ1024-alt/dsh-side-panel	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
Xieweikang123/dsh-vision-bridge	NO_DSH_FIELD	dsdeps=1 cordis=1
Xilin3/dsh-prompt-persona	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
Wanbinyu/dsh-plugin-git-inspect	NO_DSH_FIELD	dsdeps=7 cordis=1
XCNXNXNX/dsh-portable-tavern	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
XiLuovo/dsh-session-timeline	BUNDLE_PATCH	patch=string dsdeps=3 cordis=0
Xplore-LAB/dsh-plugin-asmemory	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YELEBAI/dsh-plugin-marketplace	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
WSL043/dsh-codex-subscription	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
YYTbit/dsh-plugin-claude-bridge	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
YYTbit/awesome-dsh-bridges	NO_PACKAGE_JSON	-
YYTbit/dsh-plugin-cost-tracker	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
SnowCrescenter-tech/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
YJSoooooo/dsh-chrome	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
YYTbit/dsh-plugin-codex-bridge	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-context-compressor	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-opencode-bridge	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-pi-bridge	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-meta-memory	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-auto-docs	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-code-review	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-vision-toolkit	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
Yan-Zero/dsh-codex	BUNDLE_PATCH	patch=string dsdeps=23 cordis=3
YYTbit/dsh-plugin-agent-dashboard	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
YYTbit/dsh-plugin-rag	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
Ychris12138/dsh-usage-stats	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
YisfL/dsh-desktop	NO_DSH_FIELD	dsdeps=1 cordis=0
Youngxj/dsh-ProjectModel	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
YinFengWindy/dsh-plugin-shiori-role	NO_PACKAGE_JSON	-
ZASENJC/dsh-plugins-store	NO_DSH_FIELD	dsdeps=0 cordis=0
ZBCs-StudioCr-CN/dsh-skill-manager	NO_PACKAGE_JSON	-
Yihong89/dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
YunTaiHua/illusion-agent	NO_PACKAGE_JSON	-
ZK-Andy/dsh-continual-evolve	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
ZeroHackz/OpenFlowFrames	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
Zhenyu98/dsh-context-doctor	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
ZSeven-W/dsh-openpencil	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
ZhuXinAI/sidesight	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
a179-sanae/dsh-code-check	BUNDLE_PATCH	patch=string dsdeps=15 cordis=2
Yuuz12/dsh-vision-helper	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
acosmi/dsh-session-supervisor	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
ZgblKylin/dsh-terminal	HAS_DSH_NO_PATCH	dsdeps=1 cordis=1
akira399/dsh-plugin-publisher	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
acosmi/dsh-plugin	NO_PACKAGE_JSON	-
akqwpeter-prog/dsh-media-skills	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
alingalingling/ui-status-label	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
agentic-control-plane/dsh-acp-plugin	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
ang-XWBWZ/Pwiki	NO_DSH_FIELD	dsdeps=0 cordis=0
akira399/dsh-godot-skill	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
agent-plaza/agent-plaza	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
ang-XWBWZ/dsh-approval-ai	BUNDLE_PATCH	patch=string dsdeps=13 cordis=1
alison-xx/deepseek-harness-flow	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
alooshxl/dsh-session-pins	BUNDLE_PATCH	patch=string dsdeps=10 cordis=2
arrow949/dsh-turn-approval	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
aryswisnu/dsh-eval-regression	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
anweat/dsh-plugin-dev-guide	NO_PACKAGE_JSON	-
asdf17128/dsh-doctor	NO_DSH_FIELD	dsdeps=0 cordis=0
asdf17128/dshp	NO_DSH_FIELD	dsdeps=0 cordis=0
ayuanwong/deepseek-harness-ux	NO_DSH_FIELD	dsdeps=1 cordis=0
awesome-dsh-plugin/dsh-find-plugin	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
awesome-dsh-plugin/awesome-dsh-plugin	NO_DSH_FIELD	dsdeps=0 cordis=0
aryswisnu/dsh-composition-check	NO_DSH_FIELD	dsdeps=0 cordis=0
ben7am1n/dsh-browser	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
ben7am1n/dsh-claude-marketplace	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
anweat/dsh-web-search-pro	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
ben7am1n/dsh-lens-lite	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
ben7am1n/dsh-deepseek-usage	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
ben7am1n/dsh-mcp-proxy	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
baixinghao/intent-gate	NO_PACKAGE_JSON	-
ben7am1n/dsh-review-skills	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
ben7am1n/dsh-telegram	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
ben7am1n/dsh-security-scan	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
bernardleex526/oh_my_deepseek_harness	NO_DSH_FIELD	dsdeps=0 cordis=0
ben7am1n/dsh-memory	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
bill9109/dsh-conversation-share	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
ben7am1n/dsh-webhook-bridge	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
bill9109/dsh-webbridge	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
bill9109/dsh-drag-and-drop	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
benzhoupo/dsh-effort-config	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
bitterSmilezzz/dsh-mac-desktop	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
bitterSmilezzz/dsh-model-selector	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
bitterSmilezzz/dsh-skill-manager	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
bobleer/dsh-acp-for-bitfun	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
bill9109/dsh-web-ui-notify	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
blue-a11y/dsh-client-shortcuts	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
bruc3van/awesome-dsh-plugin	NO_PACKAGE_JSON	-
bobleer/deepseek-harness-plugin-mcp	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
bruc3van/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
biociao/dsh-science	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
btspoony/mstar-harness	NO_DSH_FIELD	dsdeps=0 cordis=0
bugmaker2/dsh-plugin-template	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
bpc-oss/dsh-web-billing	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
causebefore/dsh-pomodoro	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
cccakeee/awesome-dsh-plugins	NO_PACKAGE_JSON	-
boNeXY226/dsh-cost-chip	HAS_DSH_NO_PATCH	dsdeps=2 cordis=1
cakeni/harness-whale	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
ccch1mneyyy/dsh-TUI	BUNDLE_PATCH	patch=string dsdeps=21 cordis=3
cendaifeng/dsh-learn-everything	BUNDLE_PATCH	patch=string dsdeps=18 cordis=1
bradeGithub/DSH-Plugins-Marketplace	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
cesaryike/dsh-image-to-path	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
chajiuqqq/dsh-claude-theme	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
chen-001/dsh-chat-width	HAS_DSH_NO_PATCH	dsdeps=4 cordis=2
chen-001/dsh-grok-tui	NO_DSH_FIELD	dsdeps=6 cordis=1
citrusli2026/dsh-mobile-ui	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
chyra-moon/deepseek-harness-desktop	NO_DSH_FIELD	dsdeps=96 cordis=7
chushixixin/dsh-harness-mcp-server	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
cking000bigdemon/dsh-toolbelt	BUNDLE_PATCH	patch=string dsdeps=18 cordis=2
codeAnqiang-ma/dsh-superpowers	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
coderPerseus/dsh-hub	NO_DSH_FIELD	dsdeps=0 cordis=0
cofy-x/axern	NO_DSH_FIELD	dsdeps=0 cordis=0
cnskycn/deepseek-harness-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
congchuanling-dot/DSH-Telegram-Relay	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
crayonlu/dsh-web-search-tavily	NO_DSH_FIELD	dsdeps=5 cordis=1
csiroqa/dsh-archive-viewer	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
crystalWinter666/dsh-header-status	HAS_DSH_NO_PATCH	dsdeps=1 cordis=1
ccch1mneyyy/dsh-working-activity	NO_PACKAGE_JSON	-
crayonlu/dsh-web-search-firecrawl	NO_DSH_FIELD	dsdeps=5 cordis=1
csiroqa/dsh-backup-sync	BUNDLE_PATCH	patch=string dsdeps=9 cordis=2
csiroqa/dsh-plugin-usage-report	NO_DSH_FIELD	dsdeps=0 cordis=0
csiroqa/dsh-hotkeys	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
coppynight/dsh-doctor	NO_PACKAGE_JSON	-
csiroqa/dsh-schedule	BUNDLE_PATCH	patch=string dsdeps=13 cordis=3
cute-baobao/dsh-usage-meter	NO_DSH_FIELD	dsdeps=0 cordis=0
csiroqa/dsh-command-opt	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
cyberlieflife/dsh-model-thinking	BUNDLE_PATCH	patch=string dsdeps=8 cordis=2
csyangwen/dsh-memory-evolve	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
cyanseek/dsh-tool-chaos	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
cyzlmh/dsh-pi-adapter	NO_DSH_FIELD	dsdeps=1 cordis=2
czzzlq/deepseek-harness-background	NO_PACKAGE_JSON	-
cyanseek/dsh-native-playbook	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
cyanseek/dsh-landscape	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
dancingmemory/dskin	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
detpecca/DSH-Wiki	NO_PACKAGE_JSON	-
dingyi222666/dsh-session-notification	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
czzzlq/deepseek-harness-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
dongsheng123132/awesome-dsh-plugins	NO_DSH_FIELD	dsdeps=0 cordis=0
detpecca/dsh-llm-wiki	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
dingkaihu63/dsh-robotic-harness	NO_DSH_FIELD	dsdeps=4 cordis=1
dingyi222666/dsh-focus-chat	BUNDLE_PATCH	patch=string dsdeps=13 cordis=1
dongsheng123132/dsh-action-parity	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-benchmark	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-cost	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dbydd/dsh-onlyne	NO_DSH_FIELD	dsdeps=6 cordis=1
dongsheng123132/dsh-capability-receipt	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-2origin	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-recovery-proof	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-policy-drift-proof	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-release-proof	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-cad-review	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-switch	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/dsh-narrative-ledger	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dongsheng123132/task-passport	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
deepseek-ai/deepseek-harness	NO_DSH_FIELD	dsdeps=1 cordis=0
dongsheng123132/dsh-lineage	BUNDLE_PATCH	patch=string dsdeps=1 cordis=0
dsh-external/awesome-dsh-plugins	NO_PACKAGE_JSON	-
drscrewdriver/inferglow	NO_PACKAGE_JSON	-
dsh-external/dsh-automation	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
drfccv/dsh-theme-neko	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
dsh-external/dsh-better-browser	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
dsh-external/dsh-at-file	BUNDLE_PATCH	patch=string dsdeps=16 cordis=1
dsh-external/dsh-book2skill	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
dsh-external/dsh-agent-teams	BUNDLE_PATCH	patch=string dsdeps=13 cordis=1
dsh-external/dsh-computer-use	BUNDLE_PATCH	patch=string dsdeps=20 cordis=1
dsh-external/dsh-custom-tool	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-daily-progress	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
dsh-external/dsh-deeplink	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
dsh-external/dsh-deeptag	NO_PACKAGE_JSON	-
dsh-external/dsh-doctor	NO_PACKAGE_JSON	-
dsh-external/dsh-daily-fortune	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
dsh-external/dsh-cyber-sec	NO_DSH_FIELD	dsdeps=0 cordis=0
dsh-external/dsh-fun-weather	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-eye-care	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
dsh-external/dsh-fun-typewriter	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
dsh-external/dsh-genui	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
dsh-external/dsh-ernie-image	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-longbridge	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
dsh-external/dsh-input-history	HAS_DSH_NO_PATCH	dsdeps=4 cordis=1
dsh-external/dsh-deepcel	NO_PACKAGE_JSON	-
dsh-external/dsh-island	NO_PACKAGE_JSON	-
dsh-external/dsh-minigames	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
dsh-external/dsh-notification	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-nowledge-mem	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
dsh-external/dsh-pet	NO_DSH_FIELD	dsdeps=0 cordis=0
dsh-external/dsh-paste-input	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
dsh-external/dsh-pet-corner	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
dsh-external/dsh-paddle-ocr	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
dsh-external/dsh-pi-adapter	NO_DSH_FIELD	dsdeps=1 cordis=2
dsh-external/dsh-plannotator	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
dsh-external/dsh-plan-execute	BUNDLE_PATCH	patch=string dsdeps=25 cordis=3
dsh-external/dsh-my-rsi	NO_DSH_FIELD	dsdeps=0 cordis=1
dsh-external/dsh-openmaic	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
dsh-external/dsh-spotlight	BUNDLE_PATCH	patch=string dsdeps=0 cordis=2
dsh-external/dsh-qq2006	HAS_DSH_NO_PATCH	dsdeps=3 cordis=1
dsh-external/dsh-sentinel	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
dsh-external/dsh-open-in-vscode	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-revive	BUNDLE_PATCH	patch=string dsdeps=17 cordis=2
dsh-external/dsh-ui-progress	HAS_DSH_NO_PATCH	dsdeps=8 cordis=1
dsh-external/dsh-ui-whale	HAS_DSH_NO_PATCH	dsdeps=7 cordis=1
dsh-external/dsh-voice-funasr	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
dsh-external/dsh-suggested-replies	BUNDLE_PATCH	patch=string dsdeps=19 cordis=1
dsh-external/dsh-webui-live-html	NO_DSH_FIELD	dsdeps=0 cordis=0
dsh-tui/dsh-tui	BUNDLE_PATCH	patch=string dsdeps=28 cordis=3
dshiq04/dsh-deepseek-balance	HAS_DSH_NO_PATCH	dsdeps=3 cordis=1
dshiq04/dsh-notify	HAS_DSH_NO_PATCH	dsdeps=3 cordis=1
dyuan311/dsh-openai-codex-oauth	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
dsh-external/dsh-web-review	NO_DSH_FIELD	dsdeps=0 cordis=0
echo-escape/dsh-workbench	NO_DSH_FIELD	dsdeps=0 cordis=0
entireyu/dsh-launcher	NO_DSH_FIELD	dsdeps=0 cordis=0
fakechris/dsh-track	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
f0909172434/dsh-plugin-verified-search	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
edwardyang0011/dsh-ui-skins	HAS_DSH_NO_PATCH	dsdeps=12 cordis=1
feiyang-dev/DeepSeek-Harness-Desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
fakechris/dsh-harness-ops	NO_PACKAGE_JSON	-
emredeveloper/deepseek-harness-huggingface	NO_DSH_FIELD	dsdeps=2 cordis=1
fff122/dsh-agent-arcade	NO_DSH_FIELD	dsdeps=3 cordis=1
egnmosk/dsh-browser-bridge	NO_DSH_FIELD	dsdeps=1 cordis=0
fengzhiyushui/dsh-desktop-window	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
fff122/dsh-task-checklist	NO_DSH_FIELD	dsdeps=3 cordis=1
fff122/dsh-prompt-presets	NO_DSH_FIELD	dsdeps=3 cordis=1
dsh-plugin/dsh-plugin.github.io	NO_PACKAGE_JSON	-
fly3366/DeepJIT	BUNDLE_PATCH	patch=string dsdeps=10 cordis=2
flee42/dsh-dsktop	NO_DSH_FIELD	dsdeps=0 cordis=0
flymysql/dsh-memory	HAS_DSH_NO_PATCH	dsdeps=5 cordis=1
fountunt/dsh-session-cleaner	BUNDLE_PATCH	patch=string dsdeps=1 cordis=1
forrestchang/dsh-multica-runtime	BUNDLE_PATCH	patch=string dsdeps=10 cordis=2
fishxcode/dsh-plugin-deepseek-balance	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
fff122/dsh-research-notes	NO_DSH_FIELD	dsdeps=3 cordis=1
franksong2702/dsh-codex-connect	BUNDLE_PATCH	patch=string dsdeps=27 cordis=3
gameswu/dsh-plugin-background	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
ginuim/multi-screen-wireframe	NO_DSH_FIELD	dsdeps=0 cordis=0
green-dalii/dsh-plugin-dev-skill	NO_PACKAGE_JSON	-
erduotong/dsh-plugin-graph	BUNDLE_PATCH	patch=string dsdeps=6 cordis=1
gnulife/dsh-plugin-wechat	BUNDLE_PATCH	patch=string dsdeps=8 cordis=1
gordonlu/dsh-context-lens	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
gxpppp/dsh-search-mcp	BUNDLE_PATCH	patch=string dsdeps=5 cordis=0
hashdiana/dsh-archived-sessions	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
fuhefei/dsh-sentinel	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
gxinxing/deepseek-harness-tui	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
fishlikewater/dsh-mcp-manager	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
green-dalii/dsh-shift-router	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
havingautism/dsh-ultra-ui	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
hashdiana/dsh-token-usage	BUNDLE_PATCH	patch=string dsdeps=9 cordis=1
havingautism/dsh-notebooks	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
haytham818/dsh-notify	NO_DSH_FIELD	dsdeps=0 cordis=0
hccccc01333/dsh-eval	NO_PACKAGE_JSON	-
havingautism/dsh-deepresearch	BUNDLE_PATCH	patch=string dsdeps=11 cordis=1
hellosz/dsh-ntfy	NO_DSH_FIELD	dsdeps=0 cordis=0
hccccc01333/dsh-excel-chat	NO_DSH_FIELD	dsdeps=5 cordis=1
hawkongz/doubao-vision-dsh	NO_PACKAGE_JSON	-
hellodigua/dsh-emoji	BUNDLE_PATCH	patch=string dsdeps=15 cordis=1
hellowind777/helloagents	NO_DSH_FIELD	dsdeps=0 cordis=0
hccccc01333/dsh-analytics	BUNDLE_PATCH	patch=string dsdeps=12 cordis=1
hikariming/dshfind	NO_DSH_FIELD	dsdeps=0 cordis=0
hisaniwo/dsh-ergonomics	HAS_DSH_NO_PATCH	dsdeps=3 cordis=1
hccccc01333/dsh-report-html	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
happyren/dsh-agent-messaging	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
hnmrxz/dsh-plugin-deepseek-balance	HAS_DSH_NO_PATCH	dsdeps=5 cordis=2
houyongsheng/deepseek-harness-molt	NO_PACKAGE_JSON	-
hellodigua/dsh-share	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
huguangyu666/dsh-plugin-session-import	BUNDLE_PATCH	patch=string dsdeps=2 cordis=0
hnmrxz/dsh-plugin-usage-dashboard	HAS_DSH_NO_PATCH	dsdeps=5 cordis=2
huiliyi37/dsh-tianshu-build	NO_DSH_FIELD	dsdeps=0 cordis=0
huiliyi37/dsh-tianshu-tui	BUNDLE_PATCH	patch=string dsdeps=21 cordis=3
humblebanana/dsh-record-replay	BUNDLE_PATCH	patch=string dsdeps=5 cordis=1
hurry060215-tech/dsh-api-usage-bar	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
hnmrxz/dsh-plugin-sysmon	HAS_DSH_NO_PATCH	dsdeps=5 cordis=2
hyqhyq3/dsh-mcp-manager	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
hrhgit/deepseek-harness-plugin-manager	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
hust-open-atom-club/oh-dsh	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
icetomoyo/dsh_workflow	BUNDLE_PATCH	patch=string dsdeps=14 cordis=1
icodesign/orbis	NO_DSH_FIELD	dsdeps=0 cordis=0
ilharp/dsh-tool-approval	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
huashenglian/dsh-her-eyes	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
imetn/dsh-lark-bridge	BUNDLE_PATCH	patch=string dsdeps=15 cordis=2
jLeon-account/dsh-client-usage	HAS_DSH_NO_PATCH	dsdeps=2 cordis=0
iuikj/dsh-desktop	NO_DSH_FIELD	dsdeps=0 cordis=0
jasper-zsh/dsh-plugin-llm-codex	HAS_DSH_NO_PATCH	dsdeps=1 cordis=1
jasper-zsh/dsh-plugin-provider-quota	HAS_DSH_NO_PATCH	dsdeps=1 cordis=1
inmny/dsh-git-bash	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
jasonsun29/ds-balance-card	HAS_DSH_NO_PATCH	dsdeps=0 cordis=0
jelly-000/dsh-balance-monitor	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
jinhuang712/dsh-survey	BUNDLE_PATCH	patch=string dsdeps=0 cordis=1
jihongboo/dsh-apple-mode	BUNDLE_PATCH	patch=string dsdeps=0 cordis=0
jiruidai/dsh-meta-orchestrator	BUNDLE_PATCH	patch=string dsdeps=10 cordis=1
jkrandom-sudo/dsh-plugin-audit	BUNDLE_PATCH	patch=string dsdeps=0 cordis=2
isolat-3k/dsh-kanban	NO_PACKAGE_JSON	-
jiesou/dsh-stream-rules	BUNDLE_PATCH	patch=string dsdeps=4 cordis=1
jorinyang/dsh-doctor	BUNDLE_PATCH	patch=string dsdeps=3 cordis=1
joyfoxai/dsh-eco-router	HAS_DSH_NO_PATCH	dsdeps=15 cordis=1
junhongchashui/dsh-plugin-web-access	NO_DSH_FIELD	dsdeps=0 cordis=0
jumpserver-east/jumpserver-dsh	BUNDLE_PATCH	patch=string dsdeps=7 cordis=1
junhongchashui/dsh-vision-relay	NO_DSH_FIELD	dsdeps=0 cordis=0
kangjinghang/dsh-xueqiu	BUNDLE_PATCH	patch=string dsdeps=2 cordis=1
